filename	description	labels
410172_jazz_seed72.wav	jazz	Purr,Cat,Domestic_animals_and_pets,Animal
410172_pop_seed72.wav	pop	Purr,Cat,Domestic_animals_and_pets,Animal
411438_classical_seed72.wav	classical	Fill_(with_liquid),Trickle_and_dribble,Liquid,Pour
411438_jazz_seed72.wav	jazz	Fill_(with_liquid),Trickle_and_dribble,Liquid,Pour
411438_pop_seed72.wav	pop	Fill_(with_liquid),Trickle_and_dribble,Liquid,Pour
412186_classical_seed72.wav	classical	Boiling,Liquid
412186_jazz_seed72.wav	jazz	Boiling,Liquid
412186_pop_seed72.wav	pop	Boiling,Liquid
412487_classical_seed72.wav	classical	Slam,Door,Domestic_sounds_and_home_sounds
412487_jazz_seed72.wav	jazz	Slam,Door,Domestic_sounds_and_home_sounds
412487_pop_seed72.wav	pop	Slam,Door,Domestic_sounds_and_home_sounds
413824_classical_seed72.wav	classical	Screech,Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
413824_jazz_seed72.wav	jazz	Screech,Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
413824_pop_seed72.wav	pop	Screech,Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
414297_classical_seed72.wav	classical	Frying_(food),Dishes_and_pots_and_pans,Chatter,Glass,Domestic_sounds_and_home_sounds,Human_group_actions
414297_jazz_seed72.wav	jazz	Frying_(food),Dishes_and_pots_and_pans,Chatter,Glass,Domestic_sounds_and_home_sounds,Human_group_actions
414297_pop_seed72.wav	pop	Frying_(food),Dishes_and_pots_and_pans,Chatter,Glass,Domestic_sounds_and_home_sounds,Human_group_actions
414398_classical_seed72.wav	classical	Bird_vocalization_and_bird_call_and_bird_song,Insect,Bird,Wild_animals,Animal
414398_jazz_seed72.wav	jazz	Bird_vocalization_and_bird_call_and_bird_song,Insect,Bird,Wild_animals,Animal
414398_pop_seed72.wav	pop	Bird_vocalization_and_bird_call_and_bird_song,Insect,Bird,Wild_animals,Animal
414759_classical_seed72.wav	classical	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
414759_jazz_seed72.wav	jazz	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
414759_pop_seed72.wav	pop	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
415199_classical_seed72.wav	classical	Drill,Power_tool,Tools
415199_jazz_seed72.wav	jazz	Drill,Power_tool,Tools
415199_pop_seed72.wav	pop	Drill,Power_tool,Tools
415928_classical_seed72.wav	classical	Boiling,Liquid
415928_jazz_seed72.wav	jazz	Boiling,Liquid
415928_pop_seed72.wav	pop	Boiling,Liquid
417221_classical_seed72.wav	classical	Cutlery_and_silverware,Domestic_sounds_and_home_sounds
417221_jazz_seed72.wav	jazz	Cutlery_and_silverware,Domestic_sounds_and_home_sounds
417221_pop_seed72.wav	pop	Cutlery_and_silverware,Domestic_sounds_and_home_sounds
417224_classical_seed72.wav	classical	Tools
417224_jazz_seed72.wav	jazz	Tools
417224_pop_seed72.wav	pop	Tools
417229_classical_seed72.wav	classical	Buzz,Engine,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
417229_jazz_seed72.wav	jazz	Buzz,Engine,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
417229_pop_seed72.wav	pop	Buzz,Engine,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
418111_classical_seed72.wav	classical	Sink_(filling_or_washing),Gurgling,Domestic_sounds_and_home_sounds,Water
418111_jazz_seed72.wav	jazz	Sink_(filling_or_washing),Gurgling,Domestic_sounds_and_home_sounds,Water
418111_pop_seed72.wav	pop	Sink_(filling_or_washing),Gurgling,Domestic_sounds_and_home_sounds,Water
418545_classical_seed72.wav	classical	Run
418545_jazz_seed72.wav	jazz	Run
418545_pop_seed72.wav	pop	Run
419119_classical_seed72.wav	classical	Stream,Trickle_and_dribble,Water,Pour,Liquid
419119_jazz_seed72.wav	jazz	Stream,Trickle_and_dribble,Water,Pour,Liquid
419119_pop_seed72.wav	pop	Stream,Trickle_and_dribble,Water,Pour,Liquid
419223_classical_seed72.wav	classical	Crackle,Fire
419223_jazz_seed72.wav	jazz	Crackle,Fire
419223_pop_seed72.wav	pop	Crackle,Fire
419427_classical_seed72.wav	classical	Mechanical_fan,Mechanisms
419427_jazz_seed72.wav	jazz	Mechanical_fan,Mechanisms
419427_pop_seed72.wav	pop	Mechanical_fan,Mechanisms
420004_classical_seed72.wav	classical	Rattle,Hiss,Crackle,Fire
420004_jazz_seed72.wav	jazz	Rattle,Hiss,Crackle,Fire
420004_pop_seed72.wav	pop	Rattle,Hiss,Crackle,Fire
420670_classical_seed72.wav	classical	Whoosh_and_swoosh_and_swish
420670_jazz_seed72.wav	jazz	Whoosh_and_swoosh_and_swish
420670_pop_seed72.wav	pop	Whoosh_and_swoosh_and_swish
421033_classical_seed72.wav	classical	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
421033_jazz_seed72.wav	jazz	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
421033_pop_seed72.wav	pop	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
42143_classical_seed72.wav	classical	Fire
42143_jazz_seed72.wav	jazz	Fire
42143_pop_seed72.wav	pop	Fire
421746_classical_seed72.wav	classical	Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
421746_jazz_seed72.wav	jazz	Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
421746_pop_seed72.wav	pop	Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal
422145_classical_seed72.wav	classical	Walk_and_footsteps,Tap,Zipper_(clothing),Domestic_sounds_and_home_sounds
422145_jazz_seed72.wav	jazz	Walk_and_footsteps,Tap,Zipper_(clothing),Domestic_sounds_and_home_sounds
422145_pop_seed72.wav	pop	Walk_and_footsteps,Tap,Zipper_(clothing),Domestic_sounds_and_home_sounds
422623_classical_seed72.wav	classical	Crushing,Wood
422623_jazz_seed72.wav	jazz	Crushing,Wood
422623_pop_seed72.wav	pop	Crushing,Wood
423092_classical_seed72.wav	classical	Keys_jangling,Domestic_sounds_and_home_sounds
423092_jazz_seed72.wav	jazz	Keys_jangling,Domestic_sounds_and_home_sounds
423092_pop_seed72.wav	pop	Keys_jangling,Domestic_sounds_and_home_sounds
423106_classical_seed72.wav	classical	Thump_and_thud
423106_jazz_seed72.wav	jazz	Thump_and_thud
423106_pop_seed72.wav	pop	Thump_and_thud
423767_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
423767_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
423767_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
423775_classical_seed72.wav	classical	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
423775_jazz_seed72.wav	jazz	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
423775_pop_seed72.wav	pop	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
424752_classical_seed72.wav	classical	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
424752_jazz_seed72.wav	jazz	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
424752_pop_seed72.wav	pop	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
426237_classical_seed72.wav	classical	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
426237_jazz_seed72.wav	jazz	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
426237_pop_seed72.wav	pop	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
426594_classical_seed72.wav	classical	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
426594_jazz_seed72.wav	jazz	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
426594_pop_seed72.wav	pop	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
427160_classical_seed72.wav	classical	Sigh,Human_voice
427160_jazz_seed72.wav	jazz	Sigh,Human_voice
427160_pop_seed72.wav	pop	Sigh,Human_voice
427812_classical_seed72.wav	classical	Walk_and_footsteps,Dishes_and_pots_and_pans,Microwave_oven,Domestic_sounds_and_home_sounds
427812_jazz_seed72.wav	jazz	Walk_and_footsteps,Dishes_and_pots_and_pans,Microwave_oven,Domestic_sounds_and_home_sounds
427812_pop_seed72.wav	pop	Walk_and_footsteps,Dishes_and_pots_and_pans,Microwave_oven,Domestic_sounds_and_home_sounds
428075_classical_seed72.wav	classical	Stream,Trickle_and_dribble,Chirp_and_tweet,Water,Pour,Liquid,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
428075_jazz_seed72.wav	jazz	Stream,Trickle_and_dribble,Chirp_and_tweet,Water,Pour,Liquid,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
428075_pop_seed72.wav	pop	Stream,Trickle_and_dribble,Chirp_and_tweet,Water,Pour,Liquid,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
428961_classical_seed72.wav	classical	Tearing
428961_jazz_seed72.wav	jazz	Tearing
428961_pop_seed72.wav	pop	Tearing
429028_classical_seed72.wav	classical	Chink_and_clink,Glass
429028_jazz_seed72.wav	jazz	Chink_and_clink,Glass
429028_pop_seed72.wav	pop	Chink_and_clink,Glass
430076_classical_seed72.wav	classical	Whoosh_and_swoosh_and_swish
430076_jazz_seed72.wav	jazz	Whoosh_and_swoosh_and_swish
430076_pop_seed72.wav	pop	Whoosh_and_swoosh_and_swish
431397_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
431397_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
431397_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
433725_classical_seed72.wav	classical	Walk_and_footsteps,Run
433725_jazz_seed72.wav	jazz	Walk_and_footsteps,Run
433725_pop_seed72.wav	pop	Walk_and_footsteps,Run
434024_classical_seed72.wav	classical	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
434024_jazz_seed72.wav	jazz	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
434024_pop_seed72.wav	pop	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
434026_classical_seed72.wav	classical	Chirp_and_tweet,Crackle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fire
434026_jazz_seed72.wav	jazz	Chirp_and_tweet,Crackle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fire
434026_pop_seed72.wav	pop	Chirp_and_tweet,Crackle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fire
43588_classical_seed72.wav	classical	Meow,Cat,Domestic_animals_and_pets,Animal
43588_jazz_seed72.wav	jazz	Meow,Cat,Domestic_animals_and_pets,Animal
43588_pop_seed72.wav	pop	Meow,Cat,Domestic_animals_and_pets,Animal
43885_classical_seed72.wav	classical	Thump_and_thud
43885_jazz_seed72.wav	jazz	Thump_and_thud
43885_pop_seed72.wav	pop	Thump_and_thud
44270_classical_seed72.wav	classical	Livestock_and_farm_animals_and_working_animals,Animal
44270_jazz_seed72.wav	jazz	Livestock_and_farm_animals_and_working_animals,Animal
44270_pop_seed72.wav	pop	Livestock_and_farm_animals_and_working_animals,Animal
45822_classical_seed72.wav	classical	Crumpling_and_crinkling
45822_jazz_seed72.wav	jazz	Crumpling_and_crinkling
45822_pop_seed72.wav	pop	Crumpling_and_crinkling
48229_classical_seed72.wav	classical	Chink_and_clink,Liquid,Glass
48229_jazz_seed72.wav	jazz	Chink_and_clink,Liquid,Glass
48229_pop_seed72.wav	pop	Chink_and_clink,Liquid,Glass
50450_classical_seed72.wav	classical	Camera,Mechanisms
50450_jazz_seed72.wav	jazz	Camera,Mechanisms
50450_pop_seed72.wav	pop	Camera,Mechanisms
51059_classical_seed72.wav	classical	Writing,Domestic_sounds_and_home_sounds
51059_jazz_seed72.wav	jazz	Writing,Domestic_sounds_and_home_sounds
51059_pop_seed72.wav	pop	Writing,Domestic_sounds_and_home_sounds
51204_classical_seed72.wav	classical	Writing,Domestic_sounds_and_home_sounds
51204_jazz_seed72.wav	jazz	Writing,Domestic_sounds_and_home_sounds
51204_pop_seed72.wav	pop	Writing,Domestic_sounds_and_home_sounds
51206_classical_seed72.wav	classical	Writing,Domestic_sounds_and_home_sounds
51206_jazz_seed72.wav	jazz	Writing,Domestic_sounds_and_home_sounds
51206_pop_seed72.wav	pop	Writing,Domestic_sounds_and_home_sounds
51734_classical_seed72.wav	classical	Shatter,Crushing,Glass
51734_jazz_seed72.wav	jazz	Shatter,Crushing,Glass
51734_pop_seed72.wav	pop	Shatter,Crushing,Glass
52161_classical_seed72.wav	classical	Squeak,Keys_jangling,Slam,Door,Domestic_sounds_and_home_sounds
52161_jazz_seed72.wav	jazz	Squeak,Keys_jangling,Slam,Door,Domestic_sounds_and_home_sounds
52161_pop_seed72.wav	pop	Squeak,Keys_jangling,Slam,Door,Domestic_sounds_and_home_sounds
52287_classical_seed72.wav	classical	Telephone,Alarm
52287_jazz_seed72.wav	jazz	Telephone,Alarm
52287_pop_seed72.wav	pop	Telephone,Alarm
52353_classical_seed72.wav	classical	Rain,Water
52353_jazz_seed72.wav	jazz	Rain,Water
52353_pop_seed72.wav	pop	Rain,Water
54269_classical_seed72.wav	classical	Screech,Slam,Door,Domestic_sounds_and_home_sounds
54269_jazz_seed72.wav	jazz	Screech,Slam,Door,Domestic_sounds_and_home_sounds
54269_pop_seed72.wav	pop	Screech,Slam,Door,Domestic_sounds_and_home_sounds
54514_classical_seed72.wav	classical	Chirp_and_tweet,Waves_and_surf,Insect,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Ocean,Water
54514_jazz_seed72.wav	jazz	Chirp_and_tweet,Waves_and_surf,Insect,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Ocean,Water
54514_pop_seed72.wav	pop	Chirp_and_tweet,Waves_and_surf,Insect,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Ocean,Water
54819_classical_seed72.wav	classical	Insect,Wild_animals,Animal
54819_jazz_seed72.wav	jazz	Insect,Wild_animals,Animal
54819_pop_seed72.wav	pop	Insect,Wild_animals,Animal
556_classical_seed72.wav	classical	Bathtub_(filling_or_washing),Splash_and_splatter,Liquid,Domestic_sounds_and_home_sounds
556_jazz_seed72.wav	jazz	Bathtub_(filling_or_washing),Splash_and_splatter,Liquid,Domestic_sounds_and_home_sounds
556_pop_seed72.wav	pop	Bathtub_(filling_or_washing),Splash_and_splatter,Liquid,Domestic_sounds_and_home_sounds
55824_classical_seed72.wav	classical	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
55824_jazz_seed72.wav	jazz	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
55824_pop_seed72.wav	pop	Squeak,Slam,Door,Domestic_sounds_and_home_sounds
56248_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
56248_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
56248_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
56369_classical_seed72.wav	classical	Rain,Water
56369_jazz_seed72.wav	jazz	Rain,Water
56369_pop_seed72.wav	pop	Rain,Water
56563_classical_seed72.wav	classical	Engine,Domestic_sounds_and_home_sounds
56563_jazz_seed72.wav	jazz	Engine,Domestic_sounds_and_home_sounds
56563_pop_seed72.wav	pop	Engine,Domestic_sounds_and_home_sounds
57907_classical_seed72.wav	classical	Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
57907_jazz_seed72.wav	jazz	Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
57907_pop_seed72.wav	pop	Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
58573_classical_seed72.wav	classical	Chirp_and_tweet,Buzz,Insect,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird
58573_jazz_seed72.wav	jazz	Chirp_and_tweet,Buzz,Insect,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird
58573_pop_seed72.wav	pop	Chirp_and_tweet,Buzz,Insect,Wild_animals,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird
58630_classical_seed72.wav	classical	Engine,Domestic_sounds_and_home_sounds
58630_jazz_seed72.wav	jazz	Engine,Domestic_sounds_and_home_sounds
58630_pop_seed72.wav	pop	Engine,Domestic_sounds_and_home_sounds
58631_classical_seed72.wav	classical	Buzz,Engine,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
58631_jazz_seed72.wav	jazz	Buzz,Engine,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
58631_pop_seed72.wav	pop	Buzz,Engine,Domestic_sounds_and_home_sounds,Insect,Wild_animals,Animal
59105_classical_seed72.wav	classical	Trickle_and_dribble,Water,Splash_and_splatter,Liquid,Pour
59105_jazz_seed72.wav	jazz	Trickle_and_dribble,Water,Splash_and_splatter,Liquid,Pour
59105_pop_seed72.wav	pop	Trickle_and_dribble,Water,Splash_and_splatter,Liquid,Pour
59659_classical_seed72.wav	classical	Insect,Wild_animals,Animal
59659_jazz_seed72.wav	jazz	Insect,Wild_animals,Animal
59659_pop_seed72.wav	pop	Insect,Wild_animals,Animal
60906_classical_seed72.wav	classical	Cricket,Water,Splash_and_splatter,Liquid,Insect,Wild_animals,Animal
60906_jazz_seed72.wav	jazz	Cricket,Water,Splash_and_splatter,Liquid,Insect,Wild_animals,Animal
60906_pop_seed72.wav	pop	Cricket,Water,Splash_and_splatter,Liquid,Insect,Wild_animals,Animal
60913_classical_seed72.wav	classical	Drip,Trickle_and_dribble,Water,Splash_and_splatter,Liquid,Pour
60913_jazz_seed72.wav	jazz	Drip,Trickle_and_dribble,Water,Splash_and_splatter,Liquid,Pour
60913_pop_seed72.wav	pop	Drip,Trickle_and_dribble,Water,Splash_and_splatter,Liquid,Pour
60930_classical_seed72.wav	classical	Walk_and_footsteps,Chatter,Chirp_and_tweet,Cricket,Bird_vocalization_and_bird_call_and_bird_song,Insect,Human_group_actions,Bird,Wild_animals,Animal
60930_jazz_seed72.wav	jazz	Walk_and_footsteps,Chatter,Chirp_and_tweet,Cricket,Bird_vocalization_and_bird_call_and_bird_song,Insect,Human_group_actions,Bird,Wild_animals,Animal
60930_pop_seed72.wav	pop	Walk_and_footsteps,Chatter,Chirp_and_tweet,Cricket,Bird_vocalization_and_bird_call_and_bird_song,Insect,Human_group_actions,Bird,Wild_animals,Animal
62601_classical_seed72.wav	classical	Squeak,Slam,Human_group_actions,Door,Domestic_sounds_and_home_sounds
62601_jazz_seed72.wav	jazz	Squeak,Slam,Human_group_actions,Door,Domestic_sounds_and_home_sounds
62601_pop_seed72.wav	pop	Squeak,Slam,Human_group_actions,Door,Domestic_sounds_and_home_sounds
64448_classical_seed72.wav	classical	Camera,Mechanisms
64448_jazz_seed72.wav	jazz	Camera,Mechanisms
64448_pop_seed72.wav	pop	Camera,Mechanisms
66109_classical_seed72.wav	classical	Squeak,Sliding_door,Hiss,Door,Domestic_sounds_and_home_sounds
66109_jazz_seed72.wav	jazz	Squeak,Sliding_door,Hiss,Door,Domestic_sounds_and_home_sounds
66109_pop_seed72.wav	pop	Squeak,Sliding_door,Hiss,Door,Domestic_sounds_and_home_sounds
68284_classical_seed72.wav	classical	Squeak
68284_jazz_seed72.wav	jazz	Squeak
68284_pop_seed72.wav	pop	Squeak
69298_classical_seed72.wav	classical	Walk_and_footsteps,Run
69298_jazz_seed72.wav	jazz	Walk_and_footsteps,Run
69298_pop_seed72.wav	pop	Walk_and_footsteps,Run
69313_classical_seed72.wav	classical	Chatter,Sliding_door,Human_group_actions,Door,Domestic_sounds_and_home_sounds
69313_jazz_seed72.wav	jazz	Chatter,Sliding_door,Human_group_actions,Door,Domestic_sounds_and_home_sounds
69313_pop_seed72.wav	pop	Chatter,Sliding_door,Human_group_actions,Door,Domestic_sounds_and_home_sounds
70049_classical_seed72.wav	classical	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
70049_jazz_seed72.wav	jazz	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
70049_pop_seed72.wav	pop	Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
70878_classical_seed72.wav	classical	Hammer,Thump_and_thud,Tools
70878_jazz_seed72.wav	jazz	Hammer,Thump_and_thud,Tools
70878_pop_seed72.wav	pop	Hammer,Thump_and_thud,Tools
71519_classical_seed72.wav	classical	Stream,Gurgling,Water
71519_jazz_seed72.wav	jazz	Stream,Gurgling,Water
71519_pop_seed72.wav	pop	Stream,Gurgling,Water
71521_classical_seed72.wav	classical	Stream,Trickle_and_dribble,Water,Pour,Liquid
71521_jazz_seed72.wav	jazz	Stream,Trickle_and_dribble,Water,Pour,Liquid
71521_pop_seed72.wav	pop	Stream,Trickle_and_dribble,Water,Pour,Liquid
72558_classical_seed72.wav	classical	Buzz,Alarm,Insect,Wild_animals,Animal
72558_jazz_seed72.wav	jazz	Buzz,Alarm,Insect,Wild_animals,Animal
72558_pop_seed72.wav	pop	Buzz,Alarm,Insect,Wild_animals,Animal
73265_classical_seed72.wav	classical	Ratchet_and_pawl,Mechanisms
73265_jazz_seed72.wav	jazz	Ratchet_and_pawl,Mechanisms
73265_pop_seed72.wav	pop	Ratchet_and_pawl,Mechanisms
73497_classical_seed72.wav	classical	Gull_and_seagull,Bird,Wild_animals,Animal
73497_jazz_seed72.wav	jazz	Gull_and_seagull,Bird,Wild_animals,Animal
73497_pop_seed72.wav	pop	Gull_and_seagull,Bird,Wild_animals,Animal
74723_classical_seed72.wav	classical	Bark,Dog,Domestic_animals_and_pets,Animal
74723_jazz_seed72.wav	jazz	Bark,Dog,Domestic_animals_and_pets,Animal
74723_pop_seed72.wav	pop	Bark,Dog,Domestic_animals_and_pets,Animal
75091_classical_seed72.wav	classical	Chatter,Chirp_and_tweet,Livestock_and_farm_animals_and_working_animals,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
75091_jazz_seed72.wav	jazz	Chatter,Chirp_and_tweet,Livestock_and_farm_animals_and_working_animals,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
75091_pop_seed72.wav	pop	Chatter,Chirp_and_tweet,Livestock_and_farm_animals_and_working_animals,Human_group_actions,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
75104_classical_seed72.wav	classical	Telephone,Alarm
75104_jazz_seed72.wav	jazz	Telephone,Alarm
75104_pop_seed72.wav	pop	Telephone,Alarm
75195_classical_seed72.wav	classical	Gull_and_seagull,Bird,Wild_animals,Animal
75195_jazz_seed72.wav	jazz	Gull_and_seagull,Bird,Wild_animals,Animal
75195_pop_seed72.wav	pop	Gull_and_seagull,Bird,Wild_animals,Animal
75368_classical_seed72.wav	classical	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
75368_jazz_seed72.wav	jazz	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
75368_pop_seed72.wav	pop	Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds
77523_classical_seed72.wav	classical	Sink_(filling_or_washing),Water_tap_and_faucet,Gurgling,Domestic_sounds_and_home_sounds,Water
77523_jazz_seed72.wav	jazz	Sink_(filling_or_washing),Water_tap_and_faucet,Gurgling,Domestic_sounds_and_home_sounds,Water
77523_pop_seed72.wav	pop	Sink_(filling_or_washing),Water_tap_and_faucet,Gurgling,Domestic_sounds_and_home_sounds,Water
77528_classical_seed72.wav	classical	Shatter,Glass
77528_jazz_seed72.wav	jazz	Shatter,Glass
77528_pop_seed72.wav	pop	Shatter,Glass
77530_classical_seed72.wav	classical	Shatter,Crushing,Glass
77530_jazz_seed72.wav	jazz	Shatter,Crushing,Glass
77530_pop_seed72.wav	pop	Shatter,Crushing,Glass
77531_classical_seed72.wav	classical	Shatter,Crushing,Glass
77531_jazz_seed72.wav	jazz	Shatter,Crushing,Glass
77531_pop_seed72.wav	pop	Shatter,Crushing,Glass
77534_classical_seed72.wav	classical	Shatter,Glass
77534_jazz_seed72.wav	jazz	Shatter,Glass
77534_pop_seed72.wav	pop	Shatter,Glass
77740_classical_seed72.wav	classical	Mechanisms
77740_jazz_seed72.wav	jazz	Mechanisms
77740_pop_seed72.wav	pop	Mechanisms
80601_classical_seed72.wav	classical	Keys_jangling,Domestic_sounds_and_home_sounds
80601_jazz_seed72.wav	jazz	Keys_jangling,Domestic_sounds_and_home_sounds
80601_pop_seed72.wav	pop	Keys_jangling,Domestic_sounds_and_home_sounds
81065_classical_seed72.wav	classical	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
81065_jazz_seed72.wav	jazz	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
81065_pop_seed72.wav	pop	Doorbell,Door,Domestic_sounds_and_home_sounds,Alarm
81117_classical_seed72.wav	classical	Drill,Power_tool,Tools
81117_jazz_seed72.wav	jazz	Drill,Power_tool,Tools
81117_pop_seed72.wav	pop	Drill,Power_tool,Tools
81404_classical_seed72.wav	classical	Microwave_oven,Domestic_sounds_and_home_sounds
81404_jazz_seed72.wav	jazz	Microwave_oven,Domestic_sounds_and_home_sounds
81404_pop_seed72.wav	pop	Microwave_oven,Domestic_sounds_and_home_sounds
82416_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
82416_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
82416_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
82421_classical_seed72.wav	classical	Knock,Door,Domestic_sounds_and_home_sounds
82421_jazz_seed72.wav	jazz	Knock,Door,Domestic_sounds_and_home_sounds
82421_pop_seed72.wav	pop	Knock,Door,Domestic_sounds_and_home_sounds
82610_classical_seed72.wav	classical	Writing,Domestic_sounds_and_home_sounds
82610_jazz_seed72.wav	jazz	Writing,Domestic_sounds_and_home_sounds
82610_pop_seed72.wav	pop	Writing,Domestic_sounds_and_home_sounds
83269_classical_seed72.wav	classical	Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals
83269_jazz_seed72.wav	jazz	Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals
83269_pop_seed72.wav	pop	Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals
83643_classical_seed72.wav	classical	Tap,Hands
83643_jazz_seed72.wav	jazz	Tap,Hands
83643_pop_seed72.wav	pop	Tap,Hands
84275_classical_seed72.wav	classical	Crumpling_and_crinkling
84275_jazz_seed72.wav	jazz	Crumpling_and_crinkling
84275_pop_seed72.wav	pop	Crumpling_and_crinkling
84389_classical_seed72.wav	classical	Drawer_open_or_close,Domestic_sounds_and_home_sounds
84389_jazz_seed72.wav	jazz	Drawer_open_or_close,Domestic_sounds_and_home_sounds
84389_pop_seed72.wav	pop	Drawer_open_or_close,Domestic_sounds_and_home_sounds
84749_classical_seed72.wav	classical	Insect,Wild_animals,Animal
84749_jazz_seed72.wav	jazz	Insect,Wild_animals,Animal
84749_pop_seed72.wav	pop	Insect,Wild_animals,Animal
84920_classical_seed72.wav	classical	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
