text,audio
"jazz Sink_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/378657_jazz_seed72.wav
"pop Sink_(filling_or_washing),Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/378657_pop_seed72.wav
"classical Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/380133_classical_seed72.wav
"jazz Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/380133_jazz_seed72.wav
"pop Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/380133_pop_seed72.wav
"classical Tick-tock,Clock,Mechanisms",musicgen_outputs/380760_classical_seed72.wav
"jazz Tick-tock,Clock,Mechanisms",musicgen_outputs/380760_jazz_seed72.wav
"pop Tick-tock,Clock,Mechanisms",musicgen_outputs/380760_pop_seed72.wav
"classical Walk_and_footsteps",musicgen_outputs/381535_classical_seed72.wav
"jazz Walk_and_footsteps",musicgen_outputs/381535_jazz_seed72.wav
"pop Walk_and_footsteps",musicgen_outputs/381535_pop_seed72.wav
"classical Bark,Growling,Dog,Domestic_animals_and_pets,Animal,Wild_animals",musicgen_outputs/382736_classical_seed72.wav
"jazz Bark,Growling,Dog,Domestic_animals_and_pets,Animal,Wild_animals",musicgen_outputs/382736_jazz_seed72.wav
"pop Bark,Growling,Dog,Domestic_animals_and_pets,Animal,Wild_animals",musicgen_outputs/382736_pop_seed72.wav
"classical Crumpling_and_crinkling",musicgen_outputs/383451_classical_seed72.wav
"jazz Crumpling_and_crinkling",musicgen_outputs/383451_jazz_seed72.wav
"pop Crumpling_and_crinkling",musicgen_outputs/383451_pop_seed72.wav
"classical Drawer_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/383455_classical_seed72.wav
"jazz Drawer_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/383455_jazz_seed72.wav
"pop Drawer_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/383455_pop_seed72.wav
"classical Water",musicgen_outputs/383732_classical_seed72.wav
"jazz Water",musicgen_outputs/383732_jazz_seed72.wav
"pop Water",musicgen_outputs/383732_pop_seed72.wav
"classical Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/383836_classical_seed72.wav
"jazz Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/383836_jazz_seed72.wav
"pop Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/383836_pop_seed72.wav
"classical Meow,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/385892_classical_seed72.wav
"jazz Meow,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/385892_jazz_seed72.wav
"pop Meow,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/385892_pop_seed72.wav
"classical Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/387905_classical_seed72.wav
"jazz Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/387905_jazz_seed72.wav
"pop Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/387905_pop_seed72.wav
"classical Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388022_classical_seed72.wav
"jazz Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388022_jazz_seed72.wav
"pop Squeak,Slam,Wood,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388022_pop_seed72.wav
"classical Squeak,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388030_classical_seed72.wav
"jazz Squeak,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388030_jazz_seed72.wav
"pop Squeak,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388030_pop_seed72.wav
"classical Tearing",musicgen_outputs/388239_classical_seed72.wav
"jazz Tearing",musicgen_outputs/388239_jazz_seed72.wav
"pop Tearing",musicgen_outputs/388239_pop_seed72.wav
"classical Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388270_classical_seed72.wav
"jazz Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388270_jazz_seed72.wav
"pop Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/388270_pop_seed72.wav
"classical Shatter,Chink_and_clink,Thump_and_thud,Glass",musicgen_outputs/388526_classical_seed72.wav
"jazz Shatter,Chink_and_clink,Thump_and_thud,Glass",musicgen_outputs/388526_jazz_seed72.wav
"pop Shatter,Chink_and_clink,Thump_and_thud,Glass",musicgen_outputs/388526_pop_seed72.wav
"classical Walk_and_footsteps,Tap",musicgen_outputs/38873_classical_seed72.wav
"jazz Walk_and_footsteps,Tap",musicgen_outputs/38873_jazz_seed72.wav
"pop Walk_and_footsteps,Tap",musicgen_outputs/38873_pop_seed72.wav
"classical Whoosh_and_swoosh_and_swish",musicgen_outputs/389170_classical_seed72.wav
"jazz Whoosh_and_swoosh_and_swish",musicgen_outputs/389170_jazz_seed72.wav
"pop Whoosh_and_swoosh_and_swish",musicgen_outputs/389170_pop_seed72.wav
"classical Crack,Hands",musicgen_outputs/389178_classical_seed72.wav
"jazz Crack,Hands",musicgen_outputs/389178_jazz_seed72.wav
"pop Crack,Hands",musicgen_outputs/389178_pop_seed72.wav
"classical Sigh,Human_voice",musicgen_outputs/389613_classical_seed72.wav
"jazz Sigh,Human_voice",musicgen_outputs/389613_jazz_seed72.wav
"pop Sigh,Human_voice",musicgen_outputs/389613_pop_seed72.wav
"classical Thump_and_thud",musicgen_outputs/389630_classical_seed72.wav
"jazz Thump_and_thud",musicgen_outputs/389630_jazz_seed72.wav
"pop Thump_and_thud",musicgen_outputs/389630_pop_seed72.wav
"classical Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/389751_classical_seed72.wav
"jazz Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/389751_jazz_seed72.wav
"pop Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/389751_pop_seed72.wav
"classical Tap,Hands",musicgen_outputs/389995_classical_seed72.wav
"jazz Tap,Hands",musicgen_outputs/389995_jazz_seed72.wav
"pop Tap,Hands",musicgen_outputs/389995_pop_seed72.wav
"classical Thump_and_thud",musicgen_outputs/389999_classical_seed72.wav
"jazz Thump_and_thud",musicgen_outputs/389999_jazz_seed72.wav
"pop Thump_and_thud",musicgen_outputs/389999_pop_seed72.wav
"classical Tick,Hiss,Fire,Insect,Wild_animals,Animal",musicgen_outputs/390159_classical_seed72.wav
"jazz Tick,Hiss,Fire,Insect,Wild_animals,Animal",musicgen_outputs/390159_jazz_seed72.wav
"pop Tick,Hiss,Fire,Insect,Wild_animals,Animal",musicgen_outputs/390159_pop_seed72.wav
"classical Tick,Hiss,Fire",musicgen_outputs/390160_classical_seed72.wav
"jazz Tick,Hiss,Fire",musicgen_outputs/390160_jazz_seed72.wav
"pop Tick,Hiss,Fire",musicgen_outputs/390160_pop_seed72.wav
"classical Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds",musicgen_outputs/390166_classical_seed72.wav
"jazz Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds",musicgen_outputs/390166_jazz_seed72.wav
"pop Packing_tape_and_duct_tape,Tearing,Domestic_sounds_and_home_sounds",musicgen_outputs/390166_pop_seed72.wav
"classical Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/390169_classical_seed72.wav
"jazz Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/390169_jazz_seed72.wav
"pop Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/390169_pop_seed72.wav
"classical Screech,Tap,Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/390241_classical_seed72.wav
"jazz Screech,Tap,Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/390241_jazz_seed72.wav
"pop Screech,Tap,Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/390241_pop_seed72.wav
"classical Sawing,Tools",musicgen_outputs/390711_classical_seed72.wav
"jazz Sawing,Tools",musicgen_outputs/390711_jazz_seed72.wav
"pop Sawing,Tools",musicgen_outputs/390711_pop_seed72.wav
"classical Sawing,Tools",musicgen_outputs/390713_classical_seed72.wav
"jazz Sawing,Tools",musicgen_outputs/390713_jazz_seed72.wav
"pop Sawing,Tools",musicgen_outputs/390713_pop_seed72.wav
"classical Splash_and_splatter,Liquid",musicgen_outputs/391283_classical_seed72.wav
"jazz Splash_and_splatter,Liquid",musicgen_outputs/391283_jazz_seed72.wav
"pop Splash_and_splatter,Liquid",musicgen_outputs/391283_pop_seed72.wav
"classical Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",musicgen_outputs/391496_classical_seed72.wav
"jazz Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",musicgen_outputs/391496_jazz_seed72.wav
"pop Dishes_and_pots_and_pans,Chink_and_clink,Domestic_sounds_and_home_sounds,Glass",musicgen_outputs/391496_pop_seed72.wav
"classical Telephone,Alarm",musicgen_outputs/391557_classical_seed72.wav
"jazz Telephone,Alarm",musicgen_outputs/391557_jazz_seed72.wav
"pop Telephone,Alarm",musicgen_outputs/391557_pop_seed72.wav
"classical Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",musicgen_outputs/392292_classical_seed72.wav
"jazz Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",musicgen_outputs/392292_jazz_seed72.wav
"pop Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",musicgen_outputs/392292_pop_seed72.wav
"classical Engine,Domestic_sounds_and_home_sounds",musicgen_outputs/393144_classical_seed72.wav
"jazz Engine,Domestic_sounds_and_home_sounds",musicgen_outputs/393144_jazz_seed72.wav
"pop Engine,Domestic_sounds_and_home_sounds",musicgen_outputs/393144_pop_seed72.wav
"classical Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/393895_classical_seed72.wav
"jazz Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/393895_jazz_seed72.wav
"pop Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/393895_pop_seed72.wav
"classical Thump_and_thud",musicgen_outputs/394180_classical_seed72.wav
"jazz Thump_and_thud",musicgen_outputs/394180_jazz_seed72.wav
"pop Thump_and_thud",musicgen_outputs/394180_pop_seed72.wav
"classical Bark,Keys_jangling,Dog,Domestic_animals_and_pets,Animal,Domestic_sounds_and_home_sounds",musicgen_outputs/394223_classical_seed72.wav
"jazz Bark,Keys_jangling,Dog,Domestic_animals_and_pets,Animal,Domestic_sounds_and_home_sounds",musicgen_outputs/394223_jazz_seed72.wav
"pop Bark,Keys_jangling,Dog,Domestic_animals_and_pets,Animal,Domestic_sounds_and_home_sounds",musicgen_outputs/394223_pop_seed72.wav
"classical Squeak,Engine",musicgen_outputs/394731_classical_seed72.wav
"jazz Squeak,Engine",musicgen_outputs/394731_jazz_seed72.wav
"pop Squeak,Engine",musicgen_outputs/394731_pop_seed72.wav
"classical Sliding_door,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/394893_classical_seed72.wav
"jazz Sliding_door,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/394893_jazz_seed72.wav
"pop Sliding_door,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/394893_pop_seed72.wav
"classical Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/395095_classical_seed72.wav
"jazz Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/395095_jazz_seed72.wav
"pop Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/395095_pop_seed72.wav
"classical Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds",musicgen_outputs/395596_classical_seed72.wav
"jazz Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds",musicgen_outputs/395596_jazz_seed72.wav
"pop Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds",musicgen_outputs/395596_pop_seed72.wav
"classical Bark,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/396221_classical_seed72.wav
"jazz Bark,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/396221_jazz_seed72.wav
"pop Bark,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/396221_pop_seed72.wav
"classical Raindrop,Rain,Water",musicgen_outputs/396483_classical_seed72.wav
"jazz Raindrop,Rain,Water",musicgen_outputs/396483_jazz_seed72.wav
"pop Raindrop,Rain,Water",musicgen_outputs/396483_pop_seed72.wav
"classical Thunder,Wind,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Thunderstorm,Bird,Wild_animals,Animal",musicgen_outputs/396995_classical_seed72.wav
"jazz Thunder,Wind,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Thunderstorm,Bird,Wild_animals,Animal",musicgen_outputs/396995_jazz_seed72.wav
"pop Thunder,Wind,Rain,Bird_vocalization_and_bird_call_and_bird_song,Water,Thunderstorm,Bird,Wild_animals,Animal",musicgen_outputs/396995_pop_seed72.wav
"classical Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/397100_classical_seed72.wav
"jazz Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/397100_jazz_seed72.wav
"pop Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/397100_pop_seed72.wav
"classical Tap",musicgen_outputs/397265_classical_seed72.wav
"jazz Tap",musicgen_outputs/397265_jazz_seed72.wav
"pop Tap",musicgen_outputs/397265_pop_seed72.wav
"classical Squeak,Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/397269_classical_seed72.wav
"jazz Squeak,Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/397269_jazz_seed72.wav
"pop Squeak,Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/397269_pop_seed72.wav
"classical Squeak,Rattle,Slam,Wood,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/397917_classical_seed72.wav
"jazz Squeak,Rattle,Slam,Wood,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/397917_jazz_seed72.wav
"pop Squeak,Rattle,Slam,Wood,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/397917_pop_seed72.wav
"classical Buzz,Insect,Wild_animals,Animal",musicgen_outputs/398486_classical_seed72.wav
"jazz Buzz,Insect,Wild_animals,Animal",musicgen_outputs/398486_jazz_seed72.wav
"pop Buzz,Insect,Wild_animals,Animal",musicgen_outputs/398486_pop_seed72.wav
"classical Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/399825_classical_seed72.wav
"jazz Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/399825_jazz_seed72.wav
"pop Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/399825_pop_seed72.wav
"classical Squeak,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/400391_classical_seed72.wav
"jazz Squeak,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/400391_jazz_seed72.wav
"pop Squeak,Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/400391_pop_seed72.wav
"classical Crushing",musicgen_outputs/400889_classical_seed72.wav
"jazz Crushing",musicgen_outputs/400889_jazz_seed72.wav
"pop Crushing",musicgen_outputs/400889_pop_seed72.wav
"classical Crackle,Fire",musicgen_outputs/400900_classical_seed72.wav
"jazz Crackle,Fire",musicgen_outputs/400900_jazz_seed72.wav
"pop Crackle,Fire",musicgen_outputs/400900_pop_seed72.wav
"classical Bark,Growling,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/400994_classical_seed72.wav
"jazz Bark,Growling,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/400994_jazz_seed72.wav
"pop Bark,Growling,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/400994_pop_seed72.wav
"classical Tap",musicgen_outputs/402773_classical_seed72.wav
"jazz Tap",musicgen_outputs/402773_jazz_seed72.wav
"pop Tap",musicgen_outputs/402773_pop_seed72.wav
"classical Coin_(dropping),Wood,Domestic_sounds_and_home_sounds",musicgen_outputs/403573_classical_seed72.wav
"jazz Coin_(dropping),Wood,Domestic_sounds_and_home_sounds",musicgen_outputs/403573_jazz_seed72.wav
"pop Coin_(dropping),Wood,Domestic_sounds_and_home_sounds",musicgen_outputs/403573_pop_seed72.wav
"classical Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/403691_classical_seed72.wav
"jazz Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/403691_jazz_seed72.wav
"pop Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/403691_pop_seed72.wav
"classical Keys_jangling,Domestic_sounds_and_home_sounds",musicgen_outputs/403991_classical_seed72.wav
"jazz Keys_jangling,Domestic_sounds_and_home_sounds",musicgen_outputs/403991_jazz_seed72.wav
"pop Keys_jangling,Domestic_sounds_and_home_sounds",musicgen_outputs/403991_pop_seed72.wav
"classical Keys_jangling,Domestic_sounds_and_home_sounds",musicgen_outputs/404391_classical_seed72.wav
"jazz Keys_jangling,Domestic_sounds_and_home_sounds",musicgen_outputs/404391_jazz_seed72.wav
"pop Keys_jangling,Domestic_sounds_and_home_sounds",musicgen_outputs/404391_pop_seed72.wav
"classical Waves_and_surf,Wind,Splash_and_splatter,Liquid,Ocean,Water",musicgen_outputs/405070_classical_seed72.wav
"jazz Waves_and_surf,Wind,Splash_and_splatter,Liquid,Ocean,Water",musicgen_outputs/405070_jazz_seed72.wav
"pop Waves_and_surf,Wind,Splash_and_splatter,Liquid,Ocean,Water",musicgen_outputs/405070_pop_seed72.wav
"classical Crackle",musicgen_outputs/405293_classical_seed72.wav
"jazz Crackle",musicgen_outputs/405293_jazz_seed72.wav
"pop Crackle",musicgen_outputs/405293_pop_seed72.wav
"classical Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/40545_classical_seed72.wav
"jazz Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/40545_jazz_seed72.wav
"pop Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/40545_pop_seed72.wav
"classical Crumpling_and_crinkling",musicgen_outputs/406090_classical_seed72.wav
"jazz Crumpling_and_crinkling",musicgen_outputs/406090_jazz_seed72.wav
"pop Crumpling_and_crinkling",musicgen_outputs/406090_pop_seed72.wav
"classical Chink_and_clink,Glass",musicgen_outputs/406091_classical_seed72.wav
"jazz Chink_and_clink,Glass",musicgen_outputs/406091_jazz_seed72.wav
"pop Chink_and_clink,Glass",musicgen_outputs/406091_pop_seed72.wav
"classical Idling,Engine",musicgen_outputs/406110_classical_seed72.wav
"jazz Idling,Engine",musicgen_outputs/406110_jazz_seed72.wav
"pop Idling,Engine",musicgen_outputs/406110_pop_seed72.wav
"classical Boiling,Hiss,Thump_and_thud,Liquid",musicgen_outputs/406129_classical_seed72.wav
"jazz Boiling,Hiss,Thump_and_thud,Liquid",musicgen_outputs/406129_jazz_seed72.wav
"pop Boiling,Hiss,Thump_and_thud,Liquid",musicgen_outputs/406129_pop_seed72.wav
"classical Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/406230_classical_seed72.wav
"jazz Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/406230_jazz_seed72.wav
"pop Water_tap_and_faucet,Domestic_sounds_and_home_sounds",musicgen_outputs/406230_pop_seed72.wav
"classical Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/406238_classical_seed72.wav
"jazz Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/406238_jazz_seed72.wav
"pop Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/406238_pop_seed72.wav
"classical Thump_and_thud,Telephone,Alarm",musicgen_outputs/406240_classical_seed72.wav
"jazz Thump_and_thud,Telephone,Alarm",musicgen_outputs/406240_jazz_seed72.wav
"pop Thump_and_thud,Telephone,Alarm",musicgen_outputs/406240_pop_seed72.wav
"classical Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/406241_classical_seed72.wav
"jazz Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/406241_jazz_seed72.wav
"pop Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/406241_pop_seed72.wav
"classical Meow,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/406613_classical_seed72.wav
"jazz Meow,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/406613_jazz_seed72.wav
"pop Meow,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/406613_pop_seed72.wav
"classical Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/407348_classical_seed72.wav
"jazz Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/407348_jazz_seed72.wav
"pop Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/407348_pop_seed72.wav
"classical Human_voice",musicgen_outputs/407600_classical_seed72.wav
"jazz Human_voice",musicgen_outputs/407600_jazz_seed72.wav
"pop Human_voice",musicgen_outputs/407600_pop_seed72.wav
"classical Run",musicgen_outputs/407654_classical_seed72.wav
"jazz Run",musicgen_outputs/407654_jazz_seed72.wav
"pop Run",musicgen_outputs/407654_pop_seed72.wav
"classical Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/407709_classical_seed72.wav
"jazz Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/407709_jazz_seed72.wav
"pop Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/407709_pop_seed72.wav
"classical Wood",musicgen_outputs/408033_classical_seed72.wav
"jazz Wood",musicgen_outputs/408033_jazz_seed72.wav
"pop Wood",musicgen_outputs/408033_pop_seed72.wav
"classical Thunder,Chirp_and_tweet,Rain,Water,Thunderstorm,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/40808_classical_seed72.wav
"jazz Thunder,Chirp_and_tweet,Rain,Water,Thunderstorm,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/40808_jazz_seed72.wav
"pop Thunder,Chirp_and_tweet,Rain,Water,Thunderstorm,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/40808_pop_seed72.wav
"classical Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",musicgen_outputs/408310_classical_seed72.wav
"jazz Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",musicgen_outputs/408310_jazz_seed72.wav
"pop Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",musicgen_outputs/408310_pop_seed72.wav
"classical Run",musicgen_outputs/408390_classical_seed72.wav
"jazz Run",musicgen_outputs/408390_jazz_seed72.wav
"pop Run",musicgen_outputs/408390_pop_seed72.wav
"classical Tools",musicgen_outputs/408419_classical_seed72.wav
"jazz Tools",musicgen_outputs/408419_jazz_seed72.wav
"pop Tools",musicgen_outputs/408419_pop_seed72.wav
"classical Zipper_(clothing),Domestic_sounds_and_home_sounds",musicgen_outputs/408461_classical_seed72.wav
"jazz Zipper_(clothing),Domestic_sounds_and_home_sounds",musicgen_outputs/408461_jazz_seed72.wav
"pop Zipper_(clothing),Domestic_sounds_and_home_sounds",musicgen_outputs/408461_pop_seed72.wav
"classical Run",musicgen_outputs/408648_classical_seed72.wav
"jazz Run",musicgen_outputs/408648_jazz_seed72.wav
"pop Run",musicgen_outputs/408648_pop_seed72.wav
"classical Camera,Mechanisms",musicgen_outputs/408817_classical_seed72.wav
"jazz Camera,Mechanisms",musicgen_outputs/408817_jazz_seed72.wav
"pop Camera,Mechanisms",musicgen_outputs/408817_pop_seed72.wav
"classical Rattle,Ringtone,Telephone,Alarm",musicgen_outputs/409038_classical_seed72.wav
"jazz Rattle,Ringtone,Telephone,Alarm",musicgen_outputs/409038_jazz_seed72.wav
"pop Rattle,Ringtone,Telephone,Alarm",musicgen_outputs/409038_pop_seed72.wav
"classical Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds",musicgen_outputs/409232_classical_seed72.wav
"jazz Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds",musicgen_outputs/409232_jazz_seed72.wav
"pop Packing_tape_and_duct_tape,Domestic_sounds_and_home_sounds",musicgen_outputs/409232_pop_seed72.wav
"classical Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/410172_classical_seed72.wav
"jazz Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/410172_jazz_seed72.wav
"pop Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/410172_pop_seed72.wav
"classical Fill_(with_liquid),Trickle_and_dribble,Liquid,Pour",musicgen_outputs/411438_classical_seed72.wav
"jazz Fill_(with_liquid),Trickle_and_dribble,Liquid,Pour",musicgen_outputs/411438_jazz_seed72.wav
"pop Fill_(with_liquid),Trickle_and_dribble,Liquid,Pour",musicgen_outputs/411438_pop_seed72.wav
"classical Boiling,Liquid",musicgen_outputs/412186_classical_seed72.wav
"jazz Boiling,Liquid",musicgen_outputs/412186_jazz_seed72.wav
"pop Boiling,Liquid",musicgen_outputs/412186_pop_seed72.wav
"classical Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/412487_classical_seed72.wav
"jazz Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/412487_jazz_seed72.wav
"pop Slam,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/412487_pop_seed72.wav
"classical Screech,Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",musicgen_outputs/413824_classical_seed72.wav
"jazz Screech,Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",musicgen_outputs/413824_jazz_seed72.wav
"pop Screech,Chicken_and_rooster,Fowl,Livestock_and_farm_animals_and_working_animals,Animal",musicgen_outputs/413824_pop_seed72.wav
"classical Frying_(food),Dishes_and_pots_and_pans,Chatter,Glass,Domestic_sounds_and_home_sounds,Human_group_actions",musicgen_outputs/414297_classical_seed72.wav
"jazz Frying_(food),Dishes_and_pots_and_pans,Chatter,Glass,Domestic_sounds_and_home_sounds,Human_group_actions",musicgen_outputs/414297_jazz_seed72.wav
"pop Frying_(food),Dishes_and_pots_and_pans,Chatter,Glass,Domestic_sounds_and_home_sounds,Human_group_actions",musicgen_outputs/414297_pop_seed72.wav
"classical Bird_vocalization_and_bird_call_and_bird_song,Insect,Bird,Wild_animals,Animal",musicgen_outputs/414398_classical_seed72.wav
"jazz Bird_vocalization_and_bird_call_and_bird_song,Insect,Bird,Wild_animals,Animal",musicgen_outputs/414398_jazz_seed72.wav
"pop Bird_vocalization_and_bird_call_and_bird_song,Insect,Bird,Wild_animals,Animal",musicgen_outputs/414398_pop_seed72.wav
"classical Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/414759_classical_seed72.wav
"jazz Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/414759_jazz_seed72.wav
"pop Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/414759_pop_seed72.wav
"classical Drill,Power_tool,Tools",musicgen_outputs/415199_classical_seed72.wav
"jazz Drill,Power_tool,Tools",musicgen_outputs/415199_jazz_seed72.wav
"pop Drill,Power_tool,Tools",musicgen_outputs/415199_pop_seed72.wav
"classical Boiling,Liquid",musicgen_outputs/415928_classical_seed72.wav
"jazz Boiling,Liquid",musicgen_outputs/415928_jazz_seed72.wav
